Names,isMale,isFemale
ΜΑΡΕΙΚΕ,0,1
ΜΑΡΕΤΑ,0,1
ΜΑΡΕΧΙ,0,1
ΜΑΡΘΑ,0,1
ΜΑΡΘΑΑΛΙΚΗ,0,1
ΜΑΡΘΑΜΑΡΙΑ,0,1
ΜΑΡΘΑ-ΜΑΡΙΑ,0,1
ΜΑΡΙ,0,1
ΜΑΡΙΚΛΩΝΤ,0,1
ΜΑΡΙΜΑΝΤΛΕΝ,0,1
ΜΑΡΙΑ,0,1
ΜΑΡΙΑΕΛΕΝΗ,0,1
ΜΑΡΙΑΕΛΙΣΑΒΕΤ,0,1
ΜΑΡΙΑΑΓΓΕΛΙΚΗ,0,1
ΜΑΡΙΑΑΘΑΝΑΣΙΑ,0,1
ΜΑΡΙΑΑΛΕΞΑΝΔΡΑ,0,1
ΜΑΡΙΑΑΛΙΚΗ,0,1
ΜΑΡΙΑΑΝΘΟΥΛΙΑ,0,1
ΜΑΡΙΑΑΝΝΑ,0,1
ΜΑΡΙΑΑΝΝΕΛΙΣ,0,1
ΜΑΡΙΑΑΣΑΝΩ,0,1
ΜΑΡΙΑΒΑΣΙΛΙΚΗ,0,1
ΜΑΡΙΑΓΑΛΑΤΕΙΑ,0,1
ΜΑΡΙΑΔΑΝΑΗ,0,1
ΜΑΡΙΑΕΛΕΝΑ,0,1
ΜΑΡΙΑΕΛΕΝΗ,0,1
ΜΑΡΙΑΕΛΕΥΘΕΡΙΑ,0,1
ΜΑΡΙΑΕΛΛΗ,0,1
ΜΑΡΙΑΕΜΑΝΟΥΕΛΑ,0,1
ΜΑΡΙΑΕΡΙΚΚΑ,0,1
ΜΑΡΙΑΗΛΙΑΝΑ,0,1
ΜΑΡΙΑΘΑΛΕΙΑ,0,1
ΜΑΡΙΑΘΕΑΝΩ,0,1
ΜΑΡΙΑΘΕΟΦΑΝΩ,0,1
ΜΑΡΙΑΙΩΑΝΝΑ,0,1
ΜΑΡΙΑΚΟΡΑΣΣΙΝΑ,0,1
ΜΑΡΙΑΚΡΥΣΤΑΛΙΑ,0,1
ΜΑΡΙΑΚΥΡΙΑΚΗ,0,1
ΜΑΡΙΑΛΟΥΙΖΑ,0,1
ΜΑΡΙΑΜΑΙΡΗ,0,1
ΜΑΡΙΑΜΑΡΙΑΝΘΗ,0,1
ΜΑΡΙΑΜΑΡΙΝΑ,0,1
ΜΑΡΙΑΝΑΤΑΣΑ,0,1
ΜΑΡΙΑΝΙΚΗ,0,1
ΜΑΡΙΑΠΑΡΑΣΚΕΥΗ,0,1
ΜΑΡΙΑΠΑΣΧΑΛΙΝΑ,0,1
ΜΑΡΙΑΠΑΥΛΙΝΑ,0,1
ΜΑΡΙΑΠΕΛΑΓΙΑ,0,1
ΜΑΡΙΑΡΑΦΑΗΛΙΑ,0,1
ΜΑΡΙΑΣΟΦΙΑ,0,1
ΜΑΡΙΑΣΠΥΡΙΔΟΥΛΑ,0,1
ΜΑΡΙΑΣΤΥΛΙΑΝΗ,0,1
ΜΑΡΙΑΤΕΡΕΖΑ,0,1
ΜΑΡΙΑΤΖΑΚΕΛΙΝ,0,1
ΜΑΡΙΑΧΡΙΣΤΙΝΑ,0,1
ΜΑΡΙΑΧΡΥΣΟΥΛΑ,0,1
ΜΑΡΙΑ-ΑΓΑΘΗ,0,1
ΜΑΡΙΑ-ΑΓΓΕΛΙΚΗ,0,1
ΜΑΡΙΑ-ΑΘΑΝΑΣΙΑ,0,1
ΜΑΡΙΑ-ΑΘΗΝΑ,0,1
ΜΑΡΙΑ-ΑΙΚΑΤΕΡΙΝΗ,0,1
ΜΑΡΙΑ-ΑΛΕΞΑΝΔΡΑ,0,1
ΜΑΡΙΑ-ΑΝΑΣΤΑΣΙΑ,0,1
ΜΑΡΙΑ-ΑΝΘΗ,0,1
ΜΑΡΙΑ-ΑΝΝΑ,0,1
ΜΑΡΙΑ-ΑΠΟΣΤΟΛΙΑ,0,1
ΜΑΡΙΑ-ΑΡΓΥΡΩ,0,1
ΜΑΡΙΑ-ΑΡΤΕΜΙΣ,0,1
ΜΑΡΙΑ-ΑΣΠΑΣΙΑ,0,1
ΜΑΡΙΑ-ΒΑΙΑ,0,1
ΜΑΡΙΑ-ΒΑΛΑΣΙ,0,1
ΜΑΡΙΑ-ΒΑΡΒΑΡΑ,0,1
ΜΑΡΙΑ-ΒΑΣΙΛΕΙΑ,0,1
ΜΑΡΙΑ-ΓΕΩΡΓΙΑ,0,1
ΜΑΡΙΑ-ΔΗΜΗΤΡΑ,0,1
ΜΑΡΙΑ-ΔΙΟΝΥΣΙΑ,0,1
ΜΑΡΙΑ-ΕΙΡΗΝΗ,0,1
ΜΑΡΙΑ-ΕΛΕΝΗ,0,1
ΜΑΡΙΑ-ΕΛΕΥΘΕΡΙΑ,0,1
ΜΑΡΙΑ-ΕΥΑΓΓΕΛΙΑ,0,1
ΜΑΡΙΑ-ΕΥΘΥΜΙΑ,0,1
ΜΑΡΙΑ-ΖΑΚΛΙΝ,0,1
ΜΑΡΙΑ-ΖΑΦΕΙΡΟΥ,0,1
ΜΑΡΙΑ-ΘΕΟΔ,0,1
ΜΑΡΙΑ-ΘΕΟΔΟΣΙΑ,0,1
ΜΑΡΙΑ-ΘΕΟΔΩΡΑ,0,1
ΜΑΡΙΑ-ΘΗΡΕΣΙΑ,0,1
ΜΑΡΙΑ-ΘΩΜΑΗ,0,1
ΜΑΡΙΑ-ΙΣΜΗΝΗ,0,1
ΜΑΡΙΑ-ΙΩΑΝΝΑ,0,1
ΜΑΡΙΑ-ΚΑΡΙΝΑ,0,1
ΜΑΡΙΑ-ΚΡΙΣΤΙΝΑ,0,1
ΜΑΡΙΑ-ΚΥΡΙΑΚΗ,0,1
ΜΑΡΙΑ-ΚΩΝΣΤΑΝΤΙΝΑ,0,1
ΜΑΡΙΑ-ΚΩΝΣΤΝΤΙΝΑ,0,1
ΜΑΡΙΑ-ΛΟΥΙΖΑ,0,1
ΜΑΡΙΑ-ΛΟΥΚΙΑ,0,1
ΜΑΡΙΑ-ΛΟΥΤΣΙΑΝΑ,0,1
ΜΑΡΙΑ-ΜΑΓΔΑΛΗΝΗ,0,1
ΜΑΡΙΑ-ΜΑΓΚΝΤΑΛΕΝΑ,0,1
ΜΑΡΙΑ-ΜΑΙΡΗ,0,1
ΜΑΡΙΑ-ΜΑΡΚΕΛΛΑ,0,1
ΜΑΡΙΑ-ΜΥΡΟΦΟΡΑ,0,1
ΜΑΡΙΑ-ΝΤΙΑΝΑ,0,1
ΜΑΡΙΑ-ΟΛΓΑ,0,1
ΜΑΡΙΑ-ΟΛΥΜΠΙΑ,0,1
ΜΑΡΙΑ-ΠΑΝΑΓΙΩΤΑ,0,1
ΜΑΡΙΑ-ΠΑΡ,0,1
ΜΑΡΙΑ-ΠΑΡΑ,0,1
ΜΑΡΙΑ-ΠΕΛΑΓΙΑ,0,1
ΜΑΡΙΑ-ΡΑΦΑΕΛΑ,0,1
ΜΑΡΙΑ-ΡΑΦΑΗΛΙΑ,0,1
ΜΑΡΙΑ-ΡΕΒΕΚΚΑ,0,1
ΜΑΡΙΑ-ΡΟΣΑ,0,1
ΜΑΡΙΑ-ΣΟΝΙΑ,0,1
ΜΑΡΙΑ-ΣΟΥΛΤΑΝΑ,0,1
ΜΑΡΙΑ-ΣΟΥΜΕΛ,0,1
ΜΑΡΙΑ-ΣΤΕΛΛΑ,0,1
ΜΑΡΙΑ-ΤΖΟΑΙΝ,0,1
ΜΑΡΙΑ-ΦΑΝΗ,0,1
ΜΑΡΙΑ-ΦΡΕΙΔΕΡΙΚΗ,0,1
ΜΑΡΙΑ-ΦΩΤΕΙΝΗ,0,1
ΜΑΡΙΑ-ΧΑΡΑ,0,1
ΜΑΡΙΑ-ΧΡΙΣΤΙΝΑ,0,1
ΜΑΡΙΑ-ΧΡΥΣΟΒΑΛΑΝΤΗ,0,1
ΜΑΡΙΑΖΩΗ,0,1
ΜΑΡΙΑΛΕΝΑ,0,1
ΜΑΡΙΑΜ,0,1
ΜΑΡΙΑΜ-ΑΝΝΑ,0,1
ΜΑΡΙΑΜΙ,0,1
ΜΑΡΙΑΝΑ,0,1
ΜΑΡΙΑΝΑ-ΒΑΛΕΝΤΙΝΗ,0,1
ΜΑΡΙΑΝΑ-ΝΙΚΗ,0,1
ΜΑΡΙΑΝΑ-ΧΡΙΣΤΙΝΑ,0,1
ΜΑΡΙΑΝΕ,0,1
ΜΑΡΙΑΝΗ,0,1
ΜΑΡΙΑΝΘΗ,0,1
ΜΑΡΙΑΝΘΗ-ΡΑΦΑΗΛΙΑ,0,1
ΜΑΡΙΑΝΘΗ-ΣΤΥΛΙΑΝΗ,0,1
ΜΑΡΙΑΝΝΑ,0,1
ΜΑΡΙΑΝΝΑ-ΣΟΦΙΑ,0,1
ΜΑΡΙΓΙΕ,0,1
ΜΑΡΙΓΙΤΣΑ,0,1
ΜΑΡΙΓΟΥΛΑ,0,1
ΜΑΡΙΓΩ,0,1
ΜΑΡΙΕ,0,1
ΜΑΡΙΕΤΑ,0,1
ΜΑΡΙΕΤΤΑ,0,1
ΜΑΡΙΙΑ,0,1
ΜΑΡΙΚΑ,0,1
ΜΑΡΙΚΑΕΛΠΙΝΙΚΗ,0,1
ΜΑΡΙΚΑΚΩΝΣΤΑΝΤΙΑ,0,1
ΜΑΡΙΛΕΝΑ,0,1
ΜΑΡΙΛΕΝΑΕΛΙΖΑΜΠΕΤ,0,1
ΜΑΡΙΛΕΝΝΑ,0,1
ΜΑΡΙΝΑ,0,1
ΜΑΡΙΝΑΔΟΝΚΑ,0,1
ΜΑΡΙΝΑΜΑΡΙΑ,0,1
ΜΑΡΙΝΑ-ΙΡΙΣ,0,1
ΜΑΡΙΝΑ-ΚΡΥΣΤΑΛΛΙΑ,0,1
ΜΑΡΙΝΓΚΕΝ,0,1
ΜΑΡΙΝΕ,0,1
ΜΑΡΙΝΕΛΑ,0,1
ΜΑΡΙΝΟΣ,0,1
ΜΑΡΙΟΓΚΑ,0,1
ΜΑΡΙΟΛΑ,0,1
ΜΑΡΙΟΝ,0,1
ΜΑΡΙΟΡΑ,0,1
ΜΑΡΙΟΡΙΤΣΑ,0,1
ΜΑΡΙΣΙΑ,0,1
ΜΑΡΙΣΟΛ,0,1
ΜΑΡΙΤΣΑ,0,1
ΜΑΡΙΥΑ,0,1
ΜΑΡΙΩΡΑ,0,1
ΜΑΡΚΕΛΑ,0,1
ΜΑΡΚΕΛΖΑΝΑ,0,1
ΜΑΡΚΕΛΛΑ,0,1
ΜΑΡΚΕΣΙΑ,0,1
ΜΑΡΚΗΣΙΑ,0,1
ΜΑΡΚΙΤΑ,0,1
ΜΑΡΛΕΝΑ,0,1
ΜΑΡΝΤΑΛΕΝΑ,0,1
ΜΑΡΟΥΔΑ,0,1
ΜΑΡΟΥΛΑ,0,1
ΜΑΡΟΥΛΗ,0,1
ΜΑΡΟΥΣΑ,0,1
ΜΑΡΟΥΣΙΩ,0,1
ΜΑΡΣΕΛΑ,0,1
ΜΑΡΣΕΛΑ-ΑΠΑΡΕΣΙΝΤΑ,0,1
ΜΑΡΣΙΔΑ,0,1
ΜΑΡΣΙΛΕΖΑ,0,1
ΜΑΡΣΙΝΤΑ,0,1
ΜΑΡΤΖΑΝΑ,0,1
ΜΑΡΤΖΕΤΑ,0,1
ΜΑΡΤΙΛΑ,0,1
ΜΑΡΤΙΝΑ,0,1
ΜΑΡΤΣΕΛΑ,0,1
ΜΑΡΦΑ,0,1
ΜΑΡΦΙΛΑ,0,1
ΜΑΡΩ,0,1
ΜΑΡΩΡΑ,0,1
ΜΑΣΡΙΑ,0,1
ΜΑΤΑ,0,1
ΜΑΤΕΝΙΑ,0,1
ΜΑΤΕΝΙΩ,0,1
ΜΑΤΗ-ΜΑΛΑΜΑΤΗ,0,1
ΜΑΤΘΙΛΔΗ,0,1
ΜΑΤΙΑ,0,1
ΜΑΤΙΛΝΤΑ,0,1
ΜΑΤΙΛΝΤΗ-ΜΑΚΠΟΥΛ,0,1
ΜΑΤΙΝΑ,0,1
ΜΑΤΙΝΑΜΑΡΙΑ,0,1
ΜΑΤΙΝΗ,0,1
ΜΑΤΟΥΛΑ,0,1
ΜΑΤΡΕΝΑ,0,1
ΜΑΤΡΩΝΑ,0,1
ΜΑΤΡΩΝΗ,0,1
ΜΑΥΡΙΔΟΥ,0,1
ΜΑΥΡΙΔΟΥΛΑ,0,1
ΜΑΧΑ,0,1
ΜΑΧΗ,0,1
ΜΑΧΙΔΕ,0,1
ΜΕΓΚΗ,0,1
ΜΕΓΚΙ,0,1
ΜΕΓΚΙΤΑ,0,1
ΜΕΔΕΑ,0,1
ΜΕΔΙΕ,0,1
ΜΕΛΑΜΑ,0,1
ΜΕΛΑΝΑ,0,1
ΜΕΛΑΝΗ,0,1
ΜΕΛΑΝΘΗ,0,1
ΜΕΛΑΝΘΙΑ,0,1
ΜΕΛΑΝΙΑ,0,1
ΜΕΛΑΧΡΙΝΗ,0,1
ΜΕΛΑΧΡΟΙΝΗ,0,1
ΜΕΛΑΧΡΟΙΝΗΕΙΡΗΝΗ,0,1
ΜΕΛΑΧΡΟΙΝΗ-ΜΑΡΚΕΛΛΑ,0,1
ΜΕΛΑΧΡΩ,0,1
ΜΕΛΕΚ,0,1
ΜΕΛΕΚΟΥΕ,0,1
ΜΕΛΕΝΙΑ,0,1
ΜΕΛΗ,0,1
ΜΕΛΙΑ,0,1
ΜΕΛΙΑΝΝΑ-ΘΕΟΔΩΡΑ,0,1
ΜΕΛΙΔΟΝΑ,0,1
ΜΕΛΙΝΑ,0,1
ΜΕΛΙΝΑ-ΕΛΕΝΗ,0,1
ΜΕΛΙΝΑ-ΣΤΑ,0,1
ΜΕΛΙΝΑ-ΣΤΥΛΙΑΝΗ,0,1
ΜΕΛΙΝΤΑ,0,1
ΜΕΛΙΣΑ,0,1
ΜΕΛΙΣΙΑΝΗ,0,1
ΜΕΛΙΣΣΑ,0,1
ΜΕΛΙΣΣΙΑΝΗ,0,1
ΜΕΛΙΣΣΙΝΗ,0,1
ΜΕΛΙΤΑ,0,1
ΜΕΛΙΤΖΑΝΙ,0,1
ΜΕΛΙΤΣΑ,0,1
ΜΕΛΙΧΑ,0,1
ΜΕΛΚΑ,0,1
ΜΕΛΠΟΛΕΝΗ,0,1
ΜΕΛΠΟΜΕΝΗ,0,1
ΜΕΛΠΟΜΕΝΗΜΕΛΙΝΑ,0,1
ΜΕΛΠΩ,0,1
ΜΕΛΠΩΜΕΝΗ,0,1
ΜΕΛΩΔΙΑ,0,1
ΜΕΜΕΖΙΝΤΑ,0,1
ΜΕΝΕΞΕ,0,1
ΜΕΝΕΞΙΑ,0,1
ΜΕΝΤΕΑ,0,1
ΜΕΝΤΙΚΟ,0,1
ΜΕΝΤΟΥΧΑ,0,1
ΜΕΡΑΛ,0,1
ΜΕΡΕΜΕ,0,1
ΜΕΡΙ,0,1
ΜΕΡΙΕΜ,0,1
ΜΕΡΙΛΥΝ,0,1
ΜΕΡΙΤΑ,0,1
ΜΕΡΙΤΖΑΝΗ,0,1
ΜΕΡΟΠΗ,0,1
ΜΕΡΟΥΣΕ,0,1
ΜΕΡΡΩΠΗ,0,1
ΜΕΡΣΙΑ-ΜΑΡΙΛΥΝ,0,1
ΜΕΡΣΙΝΑ,0,1
ΜΕΡΣΙΝΗ,0,1
ΜΕΡΣΟΥΛΑ,0,1
ΜΕΡΤΖΑΝΗ,0,1
ΜΕΡΤΖΑΝΙΩ,0,1
ΜΕΡΤΖΙΑΝΙΩ,0,1
ΜΕΡΤΣΑΝΗ,0,1
ΜΕΡΤΣΕΤΑ,0,1
ΜΕΡΩΠΗ,0,1
ΜΕΤΑΜΟΡΦΗ,0,1
ΜΕΤΑΜΟΡΦΩ,0,1
ΜΕΤΑΞΑ,0,1
ΜΕΤΑΞΕΝΙΑ,0,1
ΜΕΤΑΞΙΑ,0,1
ΜΕΤΑΞΩ,0,1
ΜΖΕΚΑΛΑ,0,1
ΜΖΙΑ,0,1
ΜΗΓΔΑΛΙΝΗ,0,1
ΜΗΔΕΙΑ,0,1
ΜΗΛΙΑ,0,1
ΜΗΛΙΑΑΙΜΙΛΙΑ,0,1
ΜΗΛΙΑΝΘΗ,0,1
ΜΗΛΙΔΑ,0,1
ΜΗΛΙΤΣΑ,0,1
ΜΗΛΙΩ,0,1
ΜΗΝΑ,0,1
ΜΗΝΕΒΕΡ,0,1
ΜΗΝΟΔΩΡΑ,0,1
ΜΗΡΤΖΑΝΗ,0,1
ΜΗΤΡΑ,0,1
ΜΗΤΡΟΔΩΡΑ,0,1
ΜΗΤΡΟΥΣΑ,0,1
ΜΗΤΡΟΦΑΝ,0,1
ΜΗΧΑΛΙΑ,0,1
ΜΙΓΚΑΛΙ,0,1
ΜΙΓΚΕΛΑ,0,1
ΜΙΓΚΕΝΑ,0,1
ΜΙΓΚΛΕΝΑ,0,1
ΜΙΚΑΕΛΑ,0,1
ΜΙΚΡΟΥΛΑ,0,1
ΜΙΛΑΔΑ,0,1
ΜΙΛΕΝΑ,0,1
ΜΙΛΙΑ,0,1
ΜΙΛΙΑΝΝΑ,0,1
ΜΙΛΙΤΣΑ,0,1
ΜΙΛΟΣΑΝΑ,0,1
ΜΙΛΤΟΣ,0,1
ΜΙΛΤΩ,0,1
ΜΙΜΙΚΑ,0,1
ΜΙΜΟΖΑ,0,1
ΜΙΝΑΒΕΡΕ,0,1
ΜΙΝΑΔΩΡΑ,0,1
ΜΙΝΕ,0,1
ΜΙΝΙΚΑ,0,1
ΜΙΝΚΑ,0,1
ΜΙΝΤΙΧΑ,0,1
ΜΙΟΑΡΑ,0,1
ΜΙΡΑΝΤΑ,0,1
ΜΙΡΒΕΤ,0,1
ΜΙΡΓΙΑΝΑ,0,1
ΜΙΡΕΛΑ,0,1
ΜΙΡΙΑΝΑ,0,1
ΜΙΡΙΕΤΑ,0,1
ΜΙΡΟΠΕ-ΜΕΡΘΕΔΕΣ,0,1
ΜΙΡΟΣΛΑΒΑ,0,1
ΜΙΡΣΙΓΙΕ,0,1
ΜΙΡΤΣΑ,0,1
ΜΙΡΤΣΕΤΑ,0,1
ΜΙΣΕΛΑ,0,1
ΜΙΣΕΡΙΕΝ,0,1
ΜΙΤΑ,0,1
ΜΙΧΑΕΛΑ,0,1
ΜΙΧΑΕΛΑ-ΓΚΕΝΑΝΤΙΕΒΑ,0,1
ΜΙΧΑΕΛΛΑ,0,1
ΜΙΧΑΗΛ,0,1
ΜΙΧΑΗΛΑ,0,1
ΜΙΧΑΗΛΙΑ,0,1
ΜΙΧΑΛΙΤΣΑ,0,1
ΜΙΧΑΝΕ,0,1
ΜΟΔΕΣΤΟΥΛΑ,0,1
ΜΟΝΑΛΙΖΑ,0,1
ΜΟΝΕΜΒΑΣΙΑ,0,1
ΜΟΝΙΚΑ,0,1
ΜΟΝΙΚΑΑΝΝΕΛΙΖΕ,0,1
ΜΟΝΤΑ,0,1
ΜΟΡΕΤΑ,0,1
ΜΟΡΦΗ,0,1
ΜΟΡΦΙΛΗ,0,1
ΜΟΡΦΟΥΛΑ,0,1
ΜΟΡΦΩ,0,1
ΜΟΣΚΑ,0,1
ΜΟΣΦΟΥΛΑ,0,1
ΜΟΣΧΑ,0,1
ΜΟΣΧΟΒΙΑ,0,1
ΜΟΣΧΟΚΑΡ,0,1
ΜΟΣΧΟΚΑΡΦΕΝΙΑ,0,1
ΜΟΣΧΟΚΑΡΦΩ,0,1
ΜΟΣΧΟΥΛΑ,0,1
ΜΟΣΧΩ,0,1
ΜΟΥΜΙΝΕ,0,1
ΜΟΥΝΕΒΕΡ,0,1
ΜΟΥΡΒΕΙ,0,1
ΜΟΥΡΒΕΤ,0,1
ΜΟΥΣΑ,0,1
ΜΟΥΣΚΑΡΦΕΝΙΑ,0,1
ΜΠΑΓΙΑΝ,0,1
ΜΠΑΙΡΑΚΤΑΡΙΔΟΥ,0,1
ΜΠΑΙΣΕ,0,1
ΜΠΑΡΕΣΑ,0,1
ΜΠΑΡΕΣΕ,0,1
ΜΠΑΡΙΕ,0,1
ΜΠΑΡΝΤΟΣΕ,0,1
ΜΠΑΧΑΡ,0,1
ΜΠΑΧΡΙΕ,0,1
ΜΠΕΑΤΑΕΝΤΙΤ,0,1
ΜΠΕΑΤΑ-ΑΓΚΑΤΑ,0,1
ΜΠΕΑΤΡΙΤΣΕ,0,1
ΜΠΕΓΙΑΖΕ,0,1
ΜΠΕΓΙΕ,0,1
ΜΠΕΔΡΙΕ,0,1
ΜΠΕΔΡΙΤΕ,0,1
ΜΠΕΙΝΑ,0,1
ΜΠΕΛΑ,0,1
ΜΠΕΛΛΑ,0,1
ΜΠΕΛΟΥΣΕ,0,1
ΜΠΕΜΠΑ,0,1
ΜΠΕΜΠΕΚΑ,0,1
ΜΠΕΝΤΡΙΕ,0,1
ΜΠΕΣΙΑΝΑ,0,1
ΜΠΕΣΝΙΚΕ,0,1
ΜΠΕΤΗ,0,1
ΜΠΕΤΡΙΕ,0,1
ΜΠΕΧΙΔΑ,0,1
ΜΠΕΧΙΕ,0,1
ΜΠΙΑΝΚΑ,0,1
ΜΠΙΑΝΚΑΣΤΥΛΙΑΝΗ,0,1
ΜΠΙΓΙΑΝΑ,0,1
ΜΠΙΓΙΝΑ,0,1
ΜΠΙΖΟΥ,0,1
ΜΠΙΛΙΑΝΑ,0,1
ΜΠΙΛΣΕΝ,0,1
ΜΠΛΑΝΚΑ,0,1
ΜΠΛΕΡΙΝΑ,0,1
ΜΠΛΕΡΤΑ,0,1
ΜΠΟΓΙΑΝΑ,0,1
ΜΠΟΓΚΛΑΡΚΑΙΑΝΤΙΚΟ,0,1
ΜΠΟΖΕΝΑΕΛΖΒΙΕΤΑ,0,1
ΜΠΟΖΗ,0,1
ΜΠΟΖΙΑ,0,1
ΜΠΟΖΙΑΝΑ,0,1
ΜΠΟΝΚΑ,0,1
ΜΠΟΡΖΙΛΟΚΕ,0,1
ΜΠΟΡΚΑ,0,1
ΜΠΟΥΚΟΥΡΙΕ,0,1
ΜΠΟΥΚΟΥΡΟΣΕ,0,1
ΜΠΟΥΛΚΑΒΟΥΛΑ,0,1
ΜΠΟΥΛΚΙΑΖΙ,0,1
ΜΠΟΥΜΠΟΥΛΙΝΑ,0,1
ΜΠΟΥΝΑΡ,0,1
ΜΠΟΥΡΜΠΟΥΚΕ,0,1
ΜΠΡΕΝΤΑΡΟΖΑ,0,1
ΜΠΡΙΚΕΛΑ,0,1
ΜΠΡΙΚΕΝΑ,0,1
ΜΠΡΙΣΕΛΝΤΑ,0,1
ΜΠΡΙΣΙΛΝΤΑ,0,1
ΜΠΡΟΥΝΙΛΔΑ,0,1
ΜΠΡΟΥΝΙΛΝΤΑ,0,1
ΜΠΡΟΥΝΙΛΤΑ,0,1
ΜΡΙΑ,0,1
ΜΥΓΔΑΛΗΝΗ,0,1
ΜΥΓΔΑΛΙΑ,0,1
ΜΥΖΕΓΙΕΝ,0,1
ΜΥΝΟΔΩΡΑ,0,1
ΜΥΡΑΝΤΑ,0,1
ΜΥΡΕΜ,0,1
ΜΥΡΟΠΗ,0,1
ΜΥΡΟΣΛΑΒΑ,0,1
ΜΥΡΟΥΛΛΑ,0,1
ΜΥΡΟΦΟΡΑ,0,1
ΜΥΡΟΦΟΡΑ-ΜΑΡΙΑ,0,1
ΜΥΡΣΙΝΑ,0,1
ΜΥΡΣΙΝΗ,0,1
ΜΥΡΣΙΝΗΑΝΑΣΤΑΣΙΑ,0,1
ΜΥΡΣΙΝΗ-ΜΑΓΔΑΛΗΝΗ,0,1
ΜΥΡΣΙΝΗ-ΜΑΡΙΑ,0,1
ΜΥΡΣΥΝΗ,0,1
ΜΥΡΤΕΖΑΝ,0,1
ΜΥΡΤΟΥΛΑ,0,1
ΜΥΡΤΩ,0,1
ΜΥΡΤΩΑΙΚΑΤΕΡΙΝΗ,0,1
ΜΥΡΤΩΔΗΜΗΤΡΑ,0,1
ΜΥΡΤΩΕΥΣΤΡΑΤΙΑ,0,1
ΜΥΡΤΩΚΑΛΛΙΟΠΗ,0,1
ΜΥΡΤΩ-ΑΝΝΑ,0,1
ΜΥΡΤΩ-ΚΑΛΛΙΟΠΗ,0,1
ΜΥΡΤΩ-ΣΕΒΑΣΤΗ,0,1
Ν,0,1
ΝΑΔΕΣΔΑ,0,1
ΝΑΔΙΑ,0,1
ΝΑΔΚΑ,0,1
ΝΑΖΑΡ,0,1
ΝΑΖΑΡΕΤ,0,1
ΝΑΖΕ,0,1
ΝΑΖΗ,0,1
ΝΑΖΗ-ΖΩΗ,0,1
ΝΑΖΗΡΙΑ,0,1
ΝΑΖΙΑ,0,1
ΝΑΖΙΑΝΖΙΝΗ,0,1
ΝΑΖΙΚ,0,1
ΝΑΖΙΚΟ,0,1
ΝΑΖΙΜΕ,0,1
ΝΑΖΙΦΕ,0,1
ΝΑΖΛΗ,0,1
ΝΑΖΛΟΥ,0,1
ΝΑΖΜΙΑ,0,1
ΝΑΖΜΙΕ,0,1
ΝΑΗΡΑ,0,1
ΝΑΘΑΛΕΙΑ,0,1
ΝΑΘΑΛΙΑ,0,1
ΝΑΙΜΕ,0,1
ΝΑΙΝΤΕ,0,1
ΝΑΙΡΑ,0,1
ΝΑΛΙΑΝ,0,1
ΝΑΜΠΟΥΛΣΙ,0,1
ΝΑΝΑ,0,1
ΝΑΝΔΙΕ,0,1
ΝΑΝΟΚΑ,0,1
ΝΑΝΟΥΛΗ,0,1
ΝΑΝΟΥΛΙ,0,1
ΝΑΝΣΥΔΗΜΗΤΡΑ,0,1
ΝΑΝΤΕΖΝΑ,0,1
ΝΑΝΤΕΖΝΤΑ,0,1
ΝΑΝΤΕΖΝΤΑ-ΕΛΠΙΔΑ,0,1
ΝΑΝΤΙΑ,0,1
ΝΑΝΤΙΑΜΑΡΙΑ,0,1
ΝΑΝΤΙΓΙΑ,0,1
ΝΑΝΤΙΕΖΝΤΑ,0,1
ΝΑΝΤΙΝΑ,0,1
ΝΑΝΤΙΡ,0,1
ΝΑΝΤΡΙΕ,0,1
ΝΑΟΥΜΑ,0,1
ΝΑΟΥΜΗ,0,1
ΝΑΟΥΝΚΕ,0,1
ΝΑΡΑ,0,1
ΝΑΡΓΚΙΖ,0,1
ΝΑΡΓΚΙΖΕΛ,0,1
ΝΑΡΙΑ,0,1
ΝΑΡΙΝΕ,0,1
ΝΑΣΛΕΤ,0,1
ΝΑΣΛΙΕΒΑ,0,1
ΝΑΣΛΟΥ,0,1
ΝΑΣΤΑΣΙΑ,0,1
ΝΑΣΤΕΖΝΤΑ,0,1
ΝΑΣΤΙΑ,0,1
ΝΑΤΑΛΗ,0,1
ΝΑΤΑΛΙΑ,0,1
ΝΑΤΑΛΙΑ-ΚΑΛΛΙΟΠΗ,0,1
ΝΑΤΑΛΥΑ,0,1
ΝΑΤΑΣΑ,0,1
ΝΑΤΑΣΣΑ,0,1
ΝΑΤΑΣΧΑ,0,1
ΝΑΤΕΖΝΤΑ,0,1
ΝΑΤΕΛΑ,0,1
ΝΑΤΖΙΕ,0,1
ΝΑΤΙΑ,0,1
ΝΑΤΡΗ,0,1
ΝΑΤΩ,0,1
ΝΑΥΝΚΑ,0,1
ΝΑΥΣΙΚΑ,0,1
ΝΑΦΙΕ,0,1
ΝΑΧΕΝΤ-ΑΝΝΑ,0,1
ΝΑΧΣΟΥΝ,0,1
ΝΒΑΡΝΤ,0,1
ΝΕΑΖΩΗ,0,1
ΝΕΒΕΝΑ,0,1
ΝΕΒΙΛΑ,0,1
ΝΕΒΙΝ,0,1
ΝΕΒΡΕΖΕ,0,1
ΝΕΒΡΙΕ,0,1
ΝΕΔΙΜΕ,0,1
ΝΕΖΙΓΙΑ,0,1
