,Names,isMale
1921,ΣΕΛΗΝΗ,0
1922,ΣΕΡΑΦΕΙΜ,0
1923,ΣΕΡΓΙΟΣ,1
1924,ΣΗΜΕΛΑ,0
1925,ΣΙΔΕΡΗ,0
1926,ΣΙΔΙΚΑ,0
1927,ΣΙΜΕΛΑ,0
1928,ΣΙΜΕΛΑ,0
1929,ΣΙΜΟΝΑ,0
1930,ΣΙΜΟΝΑ,0
1931,ΣΙΜΩΝ,0
1932,ΣΚΑΡΛΑΤΟΣ,1
1935,ΣΜΑΡΑΓΔΑ,0
1934,ΣΜΑΡΑΓΔΑ,0
1933,ΣΜΑΡΑΓΔΑ,0
1937,ΣΜΑΡΩ,0
1938,ΣΜΑΡΩ,0
1936,ΣΜΑΡΩ,0
1939,ΣΜΑΡΩ,0
1940,ΣΟΝΙΑ,0
1941,ΣΟΝΙΑ,0
1942,ΣΟΝΙΑ,0
1943,ΣΟΡΙΝ,1
1944,ΣΟΡΙΝ,1
1945,ΣΟΥΖΑΝΑ,0
1946,ΣΟΥΖΑΝΑ,0
1947,ΣΟΥΛΤΑΝΑ,0
1952,ΣΟΥΛΤΑΝΑ,0
1948,ΣΟΥΛΤΑΝΑ,0
1949,ΣΟΥΛΤΑΝΑ,0
1950,ΣΟΥΛΤΑΝΑ,0
1951,ΣΟΥΛΤΑΝΑ,0
1953,ΣΟΥΛΤΑΝΑ,0
1954,ΣΟΥΜΕΛΑ,0
1955,ΣΟΥΜΕΛΑ,0
1956,ΣΟΥΣΑΝΑ,0
1962,ΣΟΦΙΑ,0
1957,ΣΟΦΙΑ,0
1958,ΣΟΦΙΑ,0
1959,ΣΟΦΙΑ,0
1973,ΣΟΦΙΑ,1
1961,ΣΟΦΙΑ,0
1975,ΣΟΦΙΑ,0
1974,ΣΟΦΙΑ,0
1963,ΣΟΦΙΑ,0
1964,ΣΟΦΙΑ,0
1965,ΣΟΦΙΑ,0
1966,ΣΟΦΙΑ,0
1967,ΣΟΦΙΑ,0
1968,ΣΟΦΙΑ,0
1969,ΣΟΦΙΑ,0
1960,ΣΟΦΙΑ,0
1972,ΣΟΦΙΑ,0
1971,ΣΟΦΙΑ,0
1970,ΣΟΦΙΑ,0
1977,ΣΟΦΟΚΛΗΣ,1
1976,ΣΟΦΟΚΛΗΣ,1
1978,ΣΠΥΡΙΔΟΥΛΑ,0
1979,ΣΠΥΡΙΔΟΥΛΑ,0
1981,ΣΠΥΡΙΔΩΝ,0
1982,ΣΠΥΡΙΔΩΝ,1
1983,ΣΠΥΡΙΔΩΝ,1
1980,ΣΠΥΡΙΔΩΝ,1
1984,ΣΠΥΡΙΔΩΝ,1
1985,ΣΠΥΡΟΣ,1
1988,ΣΤΑΜΑΤΙΑ,0
1987,ΣΤΑΜΑΤΙΑ,0
1986,ΣΤΑΜΑΤΙΑ,0
1991,ΣΤΑΜΑΤΙΟΣ,1
1990,ΣΤΑΜΑΤΙΟΣ,1
1989,ΣΤΑΜΑΤΙΟΣ,1
1992,ΣΤΑΥΡΙΑΝΗ,0
1993,ΣΤΑΥΡΟ,1
1994,ΣΤΑΥΡΟΣ,1
1995,ΣΤΑΥΡΟΣ,1
1998,ΣΤΑΥΡΟΣ,1
1996,ΣΤΑΥΡΟΣ,1
1999,ΣΤΑΥΡΟΣ,1
1997,ΣΤΑΥΡΟΣ,0
2005,ΣΤΑΥΡΟΥΛΑ,0
2000,ΣΤΑΥΡΟΥΛΑ,0
2001,ΣΤΑΥΡΟΥΛΑ,0
2002,ΣΤΑΥΡΟΥΛΑ,0
2004,ΣΤΑΥΡΟΥΛΑ,0
2012,ΣΤΑΥΡΟΥΛΑ,0
2011,ΣΤΑΥΡΟΥΛΑ,0
2010,ΣΤΑΥΡΟΥΛΑ,0
2009,ΣΤΑΥΡΟΥΛΑ,0
2008,ΣΤΑΥΡΟΥΛΑ,0
2007,ΣΤΑΥΡΟΥΛΑ,0
2006,ΣΤΑΥΡΟΥΛΑ,0
2003,ΣΤΑΥΡΟΥΛΑ,0
2013,ΣΤΕΛΛΑ,0
2014,ΣΤΕΛΛΑ,0
2016,ΣΤΕΛΛΑ,0
2017,ΣΤΕΛΛΑ,0
2018,ΣΤΕΛΛΑ,0
2019,ΣΤΕΛΛΑ,0
2020,ΣΤΕΛΛΑ,0
2015,ΣΤΕΛΛΑ,0
2022,ΣΤΕΡΓΙΑΝΗ,0
2021,ΣΤΕΡΓΙΑΝΗ,0
2023,ΣΤΕΡΓΙΑΝΗ,0
2026,ΣΤΕΡΓΙΟΣ,0
2024,ΣΤΕΡΓΙΟΣ,1
2025,ΣΤΕΡΓΙΟΣ,1
2027,ΣΤΕΡΓΙΟΣ,1
2028,ΣΤΕΦΑΝ,1
2032,ΣΤΕΦΑΝΙΑ,0
2033,ΣΤΕΦΑΝΙΑ,0
2030,ΣΤΕΦΑΝΙΑ,0
2029,ΣΤΕΦΑΝΙΑ,0
2031,ΣΤΕΦΑΝΙΑ,0
2034,ΣΤΕΦΑΝΟΣ,1
2037,ΣΤΕΦΑΝΟΣ,1
2038,ΣΤΕΦΑΝΟΣ,1
2039,ΣΤΕΦΑΝΟΣ,1
2040,ΣΤΕΦΑΝΟΣ,1
2036,ΣΤΕΦΑΝΟΣ,0
2035,ΣΤΕΦΑΝΟΣ,1
2041,ΣΤΥΛΙΑΝ,1
2043,ΣΤΥΛΙΑΝΗ,0
2042,ΣΤΥΛΙΑΝΗ,0
2049,ΣΤΥΛΙΑΝΗ,0
2048,ΣΤΥΛΙΑΝΗ,0
2047,ΣΤΥΛΙΑΝΗ,0
2046,ΣΤΥΛΙΑΝΗ,0
2045,ΣΤΥΛΙΑΝΗ,0
2044,ΣΤΥΛΙΑΝΗ,0
2050,ΣΤΥΛΙΑΝΟΣ,1
2051,ΣΤΥΛΙΑΝΟΣ,1
2052,ΣΤΥΛΙΑΝΟΣ,1
2053,ΣΤΥΛΙΑΝΟΣ,1
2054,ΣΤΥΡΓΙΑΝΗ,0
2056,ΣΥΜΕΛΑ,0
2055,ΣΥΜΕΛΑ,0
2057,ΣΥΜΕΩΝ,1
2058,ΣΥΡΜΩ,0
2060,ΣΩΚΡΑΤΗΣ,1
2061,ΣΩΚΡΑΤΗΣ,1
2059,ΣΩΚΡΑΤΗΣ,1
2062,ΣΩΤΗΡΗΣ,1
2063,ΣΩΤΗΡΙΑ,0
2064,ΣΩΤΗΡΙΑ,0
2068,ΣΩΤΗΡΙΟΣ,0
2065,ΣΩΤΗΡΙΟΣ,1
2069,ΣΩΤΗΡΙΟΣ,1
2067,ΣΩΤΗΡΙΟΣ,1
2066,ΣΩΤΗΡΙΟΣ,1
2071,ΤΑΜΑΡΑ,0
2070,ΤΑΜΑΡΑ,0
2073,ΤΑΝΙΑ,0
2072,ΤΑΝΙΑ,0
2075,ΤΑΞΙΑΡΧΗΣ,1
2076,ΤΑΞΙΑΡΧΗΣ,1
2074,ΤΑΞΙΑΡΧΗΣ,1
2077,ΤΑΡΣΗ,0
2078,ΤΑΣΟΥΛΑ,0
2079,ΤΑΤΙΑΝΑ,0
2080,ΤΑΤΙΑΝΑ,0
2081,ΤΕΙΜΟΥΡΑΖ,0
2082,ΤΕΡΕΖΑ,0
2083,ΤΕΡΨΙΧΟΡΗ,0
2084,ΤΖΑΜΑΛ,1
2085,ΤΖΑΝΙ,0
2086,ΤΖΕΙΝΤΑ,0
2087,ΤΖΕΜΑΛΗ,0
2088,ΤΖΕΝΗ,0
2089,ΤΖΕΝΙΦΕΡ,0
2090,ΤΖΕΡΑΡΝΤ,1
2091,ΤΖΟΥΛΙΑ,0
2092,ΤΙΜΟΘΕΟΣ,1
2093,ΤΟΥΛΑ,0
2094,ΤΟΥΡΚΑΝ,0
2096,ΤΡΙΑΝΤΑΦΥΛΛΙΑ,0
2095,ΤΡΙΑΝΤΑΦΥΛΛΙΑ,0
2098,ΤΡΙΑΝΤΑΦΥΛΛΟΣ,1
2097,ΤΡΙΑΝΤΑΦΥΛΛΟΣ,1
2099,ΤΡΙΑΝΤΑΦΥΛΟΣ,0
2100,ΤΡΙΓΩΝΑ,0
2101,ΤΡΥΦΩΝ,0
2103,ΤΡΥΦΩΝΙΑ,0
2102,ΤΡΥΦΩΝΙΑ,0
2104,ΤΣΑΜΠΙΚΑ,0
2105,ΤΣΙΠΡΙΑΝ,1
2106,ΥΒΟΝΝΗ,0
2108,ΦΑΙΔΡΑ,0
2107,ΦΑΙΔΡΑ,0
2109,ΦΑΙΔΩΝ,1
2110,ΦΑΝΗ,0
2111,ΦΑΝΗ,0
2112,ΦΑΝΗ,0
2113,ΦΑΝΟΥΡΙΑ,0
2114,ΦΑΝΟΥΡΙΟΣ,1
2115,ΦΑΝΟΥΡΙΟΣ,1
2116,ΦΑΤΙΜΑ,0
2117,ΦΑΤΜΕ,0
2118,ΦΕΒΡΩΝΙΑ,0
2119,ΦΕΝΙΑ,0
2120,ΦΙΛΑΡΕΤΟΣ,1
2121,ΦΙΛΙΑ,0
2124,ΦΙΛΙΠΠΟΣ,1
2123,ΦΙΛΙΠΠΟΣ,1
2122,ΦΙΛΙΠΠΟΣ,1
2125,ΦΙΛΟΜΕΝΗ,0
2126,ΦΟΙΒΟΣ,1
2127,ΦΡΑΓΚΙΣΚΟΣ,1
2128,ΦΡΑΝ,1
2131,ΦΡΕΙΔΕΡΙΚΗ,0
2130,ΦΡΕΙΔΕΡΙΚΗ,0
2129,ΦΡΕΙΔΕΡΙΚΗ,0
2138,ΦΩΤΕΙΝΗ,0
2132,ΦΩΤΕΙΝΗ,0
2133,ΦΩΤΕΙΝΗ,0
2134,ΦΩΤΕΙΝΗ,0
2135,ΦΩΤΕΙΝΗ,0
2136,ΦΩΤΕΙΝΗ,0
2137,ΦΩΤΕΙΝΗ,0
2139,ΦΩΤΕΙΝΗ,0
2140,ΦΩΤΕΙΝΗ,0
2141,ΦΩΤΕΙΝΗ,0
2142,ΦΩΤΕΙΝΗ,0
2143,ΦΩΤΙΟΣ,1
2144,ΦΩΤΙΟΣ,1
2146,ΦΩΤΙΟΣ,1
2147,ΦΩΤΙΟΣ,1
2145,ΦΩΤΙΟΣ,1
2148,ΦΩΤΟ,0
2149,ΧΑΙΔΩ,0
2150,ΧΑΜΙΝΤ,1
2152,ΧΑΡΑ,0
2151,ΧΑΡΑ,0
2153,ΧΑΡΑΛΑΜΠΙΑ,0
2155,ΧΑΡΑΛΑΜΠΟ,1
2154,ΧΑΡΑΛΑΜΠΟ,1
2156,ΧΑΡΑΛΑΜΠΟΣ,1
2157,ΧΑΡΑΛΑΜΠΟΣ,1
2159,ΧΑΡΑΛΑΜΠΟΣ,1
2160,ΧΑΡΑΛΑΜΠΟΣ,1
2161,ΧΑΡΑΛΑΜΠΟΣ,1
2158,ΧΑΡΑΛΑΜΠΟΣ,0
2162,ΧΑΡΑΛΑΜΠΟΣ,1
2165,ΧΑΡΙΚΛΕΙΑ,0
2164,ΧΑΡΙΚΛΕΙΑ,0
2163,ΧΑΡΙΚΛΕΙΑ,0
2166,ΧΑΡΙΣΙΟΣ,1
2167,ΧΑΡΙΣΙΟΣ,1
2168,ΧΑΡΙΣΤΗ,0
2169,ΧΑΡΙΤΙΝΗ,0
2170,ΧΑΤΙΤΖΕ,0
2171,ΧΑΤΟΥΝΑ,0
2172,ΧΕΛΓΚΑ,0
2173,ΧΛΟΗ,0
2174,ΧΟΥΣΕΙΝ,1
2175,ΧΡΑΝΤ,1
2176,ΧΡΗΣΤΙΝΑ,0
2181,ΧΡΗΣΤΟΣ,1
2180,ΧΡΗΣΤΟΣ,1
2178,ΧΡΗΣΤΟΣ,1
2198,ΧΡΗΣΤΟΣ,1
2197,ΧΡΗΣΤΟΣ,1
2182,ΧΡΗΣΤΟΣ,1
2177,ΧΡΗΣΤΟΣ,0
2200,ΧΡΗΣΤΟΣ,1
2201,ΧΡΗΣΤΟΣ,1
2196,ΧΡΗΣΤΟΣ,1
2199,ΧΡΗΣΤΟΣ,1
2183,ΧΡΗΣΤΟΣ,1
2179,ΧΡΗΣΤΟΣ,1
2185,ΧΡΗΣΤΟΣ,1
2195,ΧΡΗΣΤΟΣ,1
2194,ΧΡΗΣΤΟΣ,1
2193,ΧΡΗΣΤΟΣ,1
2184,ΧΡΗΣΤΟΣ,1
2191,ΧΡΗΣΤΟΣ,1
2205,ΧΡΗΣΤΟΣ,1
2204,ΧΡΗΣΤΟΣ,1
2192,ΧΡΗΣΤΟΣ,1
2202,ΧΡΗΣΤΟΣ,1
2190,ΧΡΗΣΤΟΣ,1
2189,ΧΡΗΣΤΟΣ,1
2188,ΧΡΗΣΤΟΣ,1
2186,ΧΡΗΣΤΟΣ,1
2203,ΧΡΗΣΤΟΣ,1
2187,ΧΡΗΣΤΟΣ,1
2206,ΧΡΙΣΤΑΚΗ,0
2207,ΧΡΙΣΤΑΚΗΣ,1
2208,ΧΡΙΣΤΙΑΝΑ,0
2215,ΧΡΙΣΤΙΝΑ,0
2214,ΧΡΙΣΤΙΝΑ,0
2210,ΧΡΙΣΤΙΝΑ,0
2212,ΧΡΙΣΤΙΝΑ,0
2211,ΧΡΙΣΤΙΝΑ,0
2209,ΧΡΙΣΤΙΝΑ,0
2216,ΧΡΙΣΤΙΝΑ,0
2217,ΧΡΙΣΤΙΝΑ,0
2213,ΧΡΙΣΤΙΝΑ,0
2219,ΧΡΙΣΤΙΝΑ,0
2218,ΧΡΙΣΤΙΝΑ,0
2236,ΧΡΙΣΤΙΝΑ,0
2235,ΧΡΙΣΤΙΝΑ,0
2234,ΧΡΙΣΤΙΝΑ,0
2233,ΧΡΙΣΤΙΝΑ,0
2232,ΧΡΙΣΤΙΝΑ,0
2231,ΧΡΙΣΤΙΝΑ,0
2230,ΧΡΙΣΤΙΝΑ,0
2220,ΧΡΙΣΤΙΝΑ,0
2228,ΧΡΙΣΤΙΝΑ,0
2227,ΧΡΙΣΤΙΝΑ,0
2226,ΧΡΙΣΤΙΝΑ,0
2225,ΧΡΙΣΤΙΝΑ,0
2224,ΧΡΙΣΤΙΝΑ,0
2223,ΧΡΙΣΤΙΝΑ,0
2222,ΧΡΙΣΤΙΝΑ,0
2221,ΧΡΙΣΤΙΝΑ,0
2229,ΧΡΙΣΤΙΝΑ,0
2237,ΧΡΙΣΤΟΔΟΥΛΟΣ,1
2238,ΧΡΙΣΤΟΦΟ,1
2239,ΧΡΙΣΤΟΦΟΡΟ,0
2240,ΧΡΙΣΤΟΦΟΡΟΣ,0
2243,ΧΡΙΣΤΟΦΟΡΟΣ,1
2242,ΧΡΙΣΤΟΦΟΡΟΣ,1
2241,ΧΡΙΣΤΟΦΟΡΟΣ,1
2244,ΧΡΥΣΑΝΘΗ,0
2247,ΧΡΥΣΑΝΘΗ,0
2246,ΧΡΥΣΑΝΘΗ,0
2245,ΧΡΥΣΑΝΘΗ,0
2248,ΧΡΥΣΑΥΓΗ,0
2252,ΧΡΥΣΗ,0
2250,ΧΡΥΣΗ,0
2251,ΧΡΥΣΗ,0
2249,ΧΡΥΣΗ,0
2253,ΧΡΥΣΟΒΑΛΑΝ,0
2254,ΧΡΥΣΟΒΑΛΑΝΤ,0
2255,ΧΡΥΣΟΒΑΛΑΝΤΗ,0
2256,ΧΡΥΣΟΒΑΛΑΝΤΗ,0
2257,ΧΡΥΣΟΒΑΛΑΝΤΗ,0
2266,ΧΡΥΣΟΒΑΛΑΝΤΗΣ,1
2260,ΧΡΥΣΟΒΑΛΑΝΤΗΣ,1
2267,ΧΡΥΣΟΒΑΛΑΝΤΗΣ,1
2268,ΧΡΥΣΟΒΑΛΑΝΤΗΣ,1
2261,ΧΡΥΣΟΒΑΛΑΝΤΗΣ,0
2262,ΧΡΥΣΟΒΑΛΑΝΤΗΣ,1
2263,ΧΡΥΣΟΒΑΛΑΝΤΗΣ,1
2264,ΧΡΥΣΟΒΑΛΑΝΤΗΣ,1
2265,ΧΡΥΣΟΒΑΛΑΝΤΗΣ,1
2258,ΧΡΥΣΟΒΑΛΑΝΤΗΣ,1
2259,ΧΡΥΣΟΒΑΛΑΝΤΗΣ,1
2269,ΧΡΥΣΟΒΑΛΑΝΤΟΥ,0
2270,ΧΡΥΣΟΒΑΛΑΝΤΟΥ,0
2271,ΧΡΥΣΟΒΑΛΑΝΤΟΥ,0
2272,ΧΡΥΣΟΒΑΛΑΝΤΩ,0
2273,ΧΡΥΣΟΒΕΡΓΗΣ,0
2274,ΧΡΥΣΟΣΤΟΜΟΣ,1
2275,ΧΡΥΣΟΥΛΑ,0
2276,ΧΡΥΣΟΥΛΑ,0
2277,ΧΡΥΣΟΥΛΑ,0
2278,ΧΡΥΣΟΥΛΑ,0
2279,ΧΡΥΣΟΥΛΑ,0
2280,ΧΡΥΣΟΥΛΑ,0
2281,ΧΡΥΣΟΥΛΑ,0
2282,ΩΡΑΙΟΖΗΛΗ,0
